5156,6098,11254,0,3307352,0,0,0,3307352,1467805152,47710208,14769288,4020416,115008,1534420072,1,-2,-2,21,-2,-2
5161,6098,11259,0,2572432,0,0,0,2572432,1467805152,49545216,14769288,4020416,115008,1536255080,1,-2,-2,22,-2,-2
5158,6098,11257,0,1929816,0,0,0,1929816,1467805152,51380224,14769288,4020416,115008,1538090088,1,-2,-2,23,-2,-2
5160,6099,11260,0,1379072,0,0,0,1379072,1467805152,53215232,14769288,4020416,115008,1539925096,1,-2,-2,24,-2,-2
5157,6101,11258,0,920376,0,0,0,920376,1467805152,55050240,14769288,4020416,115008,1541760104,1,-2,-2,25,-2,-2
5159,6096,11255,0,552184,0,0,0,552184,1467805152,56885248,14769288,4020416,115008,1543595112,1,-2,-2,26,-2,-2
5157,6098,11255,0,276544,0,0,0,276544,1467805152,58720256,14769288,4020416,115008,1545430120,1,-2,-2,27,-2,-2
5161,6100,11261,0,92552,0,0,0,92552,1467805152,60555264,14769288,4020416,115008,1547265128,1,-2,-2,28,-2,-2
5157,6096,11254,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,1,-2,-2,29,-2,-2
5160,6099,11259,0,0,0,0,0,0,1467805152,64225280,14769288,4020416,115008,1550935144,1,-2,-2,30,-2,-2
5276,6100,11377,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,1,-2,-2,-2,-2,-2
5274,6167,11442,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,1,-2,-2,-2,-1,-2
5281,6225,11506,0,0,2927896,0,0,2927896,1467805152,62390272,3282064,4020416,115008,1537612912,1,-2,-2,-2,0,-2
5272,6145,11417,0,0,1286864,0,0,1286864,1467805152,62390272,4923096,4020416,115008,1539253944,1,-2,-2,-2,1,-2
5282,6124,11406,0,0,695432,0,0,695432,1467805152,62390272,6564128,4020416,115008,1540894976,1,-2,-2,-2,2,-2
5276,6093,11369,0,0,152448,0,0,152448,1467805152,62390272,8205160,4020416,115008,1542536008,1,-2,-2,-2,3,-2
5282,6089,11371,0,0,680,0,0,680,1467805152,62390272,9846192,4020416,115008,1544177040,1,-2,-2,-2,4,-2
5276,6086,11362,0,0,184,0,0,184,1467805152,62390272,11487224,4020416,115008,1545818072,1,-2,-2,-2,5,-2
5282,6088,11371,0,0,0,0,0,0,1467805152,62390272,13128256,4020416,115008,1547459104,1,-2,-2,-2,6,-2
5274,6081,11356,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,1,-2,-2,-2,7,-2
5277,6086,11364,0,0,0,0,0,0,1467805152,62390272,16410320,4020416,115008,1550741168,1,-2,-2,-2,8,-2
5275,6100,11376,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,1,-2,-2,-2,-2,-2
5277,6121,11398,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,1,-2,-2,-2,-2,-1
5275,6169,11444,0,0,0,1564360,0,1564360,1467805152,62390272,14769288,1507656,115008,1546587376,1,-2,-2,-2,-2,0
5277,6152,11430,0,0,0,1061808,0,1061808,1467805152,62390272,14769288,2010208,115008,1547089928,1,-2,-2,-2,-2,1
5275,6114,11389,0,0,0,559256,0,559256,1467805152,62390272,14769288,2512760,115008,1547592480,1,-2,-2,-2,-2,2
5274,6091,11365,0,0,0,97584,0,97584,1467805152,62390272,14769288,3015312,115008,1548095032,1,-2,-2,-2,-2,3
5276,6090,11366,0,0,0,224,0,224,1467805152,62390272,14769288,3517864,115008,1548597584,1,-2,-2,-2,-2,4
5274,6089,11364,0,0,0,32,0,32,1467805152,62390272,14769288,4020416,115008,1549100136,1,-2,-2,-2,-2,5
5275,6087,11362,0,0,0,0,0,0,1467805152,62390272,14769288,4522968,115008,1549602688,1,-2,-2,-2,-2,6
6299,6359,12659,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,1,-1,-1,-1,-1,-1
6305,6365,12671,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,1,-1,-1,-1,-1,-1
5462,7708,13170,780312,26619000,680,224,0,27400216,934057824,18350080,9846192,3517864,115008,965886968,1,3,3,5,4,4
8862,6688,15551,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,-2,-2,-2,-2,-2
8861,6690,15551,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,-1,-2,-2,-2,-2
8851,8134,16986,70205408,0,0,0,0,70205408,1000776240,62390272,14769288,4020416,115008,1082071224,0,0,-2,-2,-2,-2
8713,7499,16213,3488048,0,0,0,0,3488048,1067494656,62390272,14769288,4020416,115008,1148789640,0,1,-2,-2,-2,-2
8905,7311,16217,1865024,0,0,0,0,1865024,1134213072,62390272,14769288,4020416,115008,1215508056,0,2,-2,-2,-2,-2
8841,7340,16182,390040,0,0,0,0,390040,1200931488,62390272,14769288,4020416,115008,1282226472,0,3,-2,-2,-2,-2
8920,7173,16093,1176,0,0,0,0,1176,1267649904,62390272,14769288,4020416,115008,1348944888,0,4,-2,-2,-2,-2
8857,7286,16143,192,0,0,0,0,192,1334368320,62390272,14769288,4020416,115008,1415663304,0,5,-2,-2,-2,-2
8924,7179,16104,0,0,0,0,0,0,1401086736,62390272,14769288,4020416,115008,1482381720,0,6,-2,-2,-2,-2
8863,7289,16152,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,7,-2,-2,-2,-2
8932,7186,16119,0,0,0,0,0,0,1534523568,62390272,14769288,4020416,115008,1615818552,0,8,-2,-2,-2,-2
8861,6688,15549,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,-2,-2,-2,-2,-2
8861,6690,15552,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,-2,-1,-2,-2,-2
9369,6517,15886,70205408,0,0,0,0,70205408,1000776240,62390272,14769288,4020416,115008,1082071224,0,-2,0,-2,-2,-2
8261,6677,14939,3488176,0,0,0,0,3488176,1067494656,62390272,14769288,4020416,115008,1148789640,0,-2,1,-2,-2,-2
8891,6530,15422,1864368,0,0,0,0,1864368,1134213072,62390272,14769288,4020416,115008,1215508056,0,-2,2,-2,-2,-2
8828,6658,15486,390272,0,0,0,0,390272,1200931488,62390272,14769288,4020416,115008,1282226472,0,-2,3,-2,-2,-2
8897,6541,15438,1936,0,0,0,0,1936,1267649904,62390272,14769288,4020416,115008,1348944888,0,-2,4,-2,-2,-2
8833,6684,15517,224,0,0,0,0,224,1334368320,62390272,14769288,4020416,115008,1415663304,0,-2,5,-2,-2,-2
8911,6528,15440,16,0,0,0,0,16,1401086736,62390272,14769288,4020416,115008,1482381720,0,-2,6,-2,-2,-2
8857,6687,15544,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,-2,7,-2,-2,-2
8926,6551,15478,0,0,0,0,0,0,1534523568,62390272,14769288,4020416,115008,1615818552,0,-2,8,-2,-2,-2
8863,6689,15552,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,-2,-2,-2,-2,-2
8867,6690,15557,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,-2,-2,-1,-2,-2
7633,6694,14327,0,35794040,0,0,0,35794040,1467805152,9175040,14769288,4020416,115008,1495884904,0,-2,-2,0,-2,-2
7480,6691,14172,0,33959032,0,0,0,33959032,1467805152,11010048,14769288,4020416,115008,1497719912,0,-2,-2,1,-2,-2
7475,6691,14166,0,32124024,0,0,0,32124024,1467805152,12845056,14769288,4020416,115008,1499554920,0,-2,-2,2,-2,-2
7452,6689,14141,0,30289016,0,0,0,30289016,1467805152,14680064,14769288,4020416,115008,1501389928,0,-2,-2,3,-2,-2
7454,6690,14144,0,28454008,0,0,0,28454008,1467805152,16515072,14769288,4020416,115008,1503224936,0,-2,-2,4,-2,-2
7428,6689,14117,0,26619000,0,0,0,26619000,1467805152,18350080,14769288,4020416,115008,1505059944,0,-2,-2,5,-2,-2
7471,6691,14162,0,24783992,0,0,0,24783992,1467805152,20185088,14769288,4020416,115008,1506894952,0,-2,-2,6,-2,-2
7485,6689,14175,0,22948984,0,0,0,22948984,1467805152,22020096,14769288,4020416,115008,1508729960,0,-2,-2,7,-2,-2
7637,6689,14327,0,21113976,0,0,0,21113976,1467805152,23855104,14769288,4020416,115008,1510564968,0,-2,-2,8,-2,-2
7731,6689,14421,0,19278968,0,0,0,19278968,1467805152,25690112,14769288,4020416,115008,1512399976,0,-2,-2,9,-2,-2
7966,6688,14654,0,17443960,0,0,0,17443960,1467805152,27525120,14769288,4020416,115008,1514234984,0,-2,-2,10,-2,-2
7939,6688,14628,0,15700376,0,0,0,15700376,1467805152,29360128,14769288,4020416,115008,1516069992,0,-2,-2,11,-2,-2
8262,6689,14952,0,14048976,0,0,0,14048976,1467805152,31195136,14769288,4020416,115008,1517905000,0,-2,-2,12,-2,-2
8326,6690,15017,0,12488880,0,0,0,12488880,1467805152,33030144,14769288,4020416,115008,1519740008,0,-2,-2,13,-2,-2
8475,6688,15164,0,11019952,0,0,0,11019952,1467805152,34865152,14769288,4020416,115008,1521575016,0,-2,-2,14,-2,-2
8497,6686,15184,0,9642440,0,0,0,9642440,1467805152,36700160,14769288,4020416,115008,1523410024,0,-2,-2,15,-2,-2
8622,6689,15312,0,8356856,0,0,0,8356856,1467805152,38535168,14769288,4020416,115008,1525245032,0,-2,-2,16,-2,-2
8622,6688,15311,0,7163576,0,0,0,7163576,1467805152,40370176,14769288,4020416,115008,1527080040,0,-2,-2,17,-2,-2
8761,6687,15448,0,6061672,0,0,0,6061672,1467805152,42205184,14769288,4020416,115008,1528915048,0,-2,-2,18,-2,-2
8650,6688,15339,0,5051544,0,0,0,5051544,1467805152,44040192,14769288,4020416,115008,1530750056,0,-2,-2,19,-2,-2
8888,6687,15576,0,4132976,0,0,0,4132976,1467805152,45875200,14769288,4020416,115008,1532585064,0,-2,-2,20,-2,-2
8868,6691,15559,0,3307352,0,0,0,3307352,1467805152,47710208,14769288,4020416,115008,1534420072,0,-2,-2,21,-2,-2
8981,6687,15668,0,2572432,0,0,0,2572432,1467805152,49545216,14769288,4020416,115008,1536255080,0,-2,-2,22,-2,-2
8973,6687,15660,0,1929816,0,0,0,1929816,1467805152,51380224,14769288,4020416,115008,1538090088,0,-2,-2,23,-2,-2
9075,6688,15764,0,1379072,0,0,0,1379072,1467805152,53215232,14769288,4020416,115008,1539925096,0,-2,-2,24,-2,-2
8991,6686,15678,0,920376,0,0,0,920376,1467805152,55050240,14769288,4020416,115008,1541760104,0,-2,-2,25,-2,-2
9094,6687,15782,0,552184,0,0,0,552184,1467805152,56885248,14769288,4020416,115008,1543595112,0,-2,-2,26,-2,-2
8751,6688,15440,0,276544,0,0,0,276544,1467805152,58720256,14769288,4020416,115008,1545430120,0,-2,-2,27,-2,-2
9160,6688,15848,0,92552,0,0,0,92552,1467805152,60555264,14769288,4020416,115008,1547265128,0,-2,-2,28,-2,-2
9126,6688,15815,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,-2,-2,29,-2,-2
9271,6690,15962,0,0,0,0,0,0,1467805152,64225280,14769288,4020416,115008,1550935144,0,-2,-2,30,-2,-2
8864,6690,15555,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,-2,-2,-2,-2,-2
8858,6687,15546,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,-2,-2,-2,-1,-2
8861,6703,15564,0,0,2927896,0,0,2927896,1467805152,62390272,3282064,4020416,115008,1537612912,0,-2,-2,-2,0,-2
8865,6656,15521,0,0,1286864,0,0,1286864,1467805152,62390272,4923096,4020416,115008,1539253944,0,-2,-2,-2,1,-2
8860,6648,15508,0,0,695432,0,0,695432,1467805152,62390272,6564128,4020416,115008,1540894976,0,-2,-2,-2,2,-2
8863,6636,15500,0,0,152448,0,0,152448,1467805152,62390272,8205160,4020416,115008,1542536008,0,-2,-2,-2,3,-2
8858,6646,15504,0,0,680,0,0,680,1467805152,62390272,9846192,4020416,115008,1544177040,0,-2,-2,-2,4,-2
8865,6658,15523,0,0,184,0,0,184,1467805152,62390272,11487224,4020416,115008,1545818072,0,-2,-2,-2,5,-2
8868,6672,15540,0,0,0,0,0,0,1467805152,62390272,13128256,4020416,115008,1547459104,0,-2,-2,-2,6,-2
8864,6678,15542,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,-2,-2,-2,7,-2
8858,6688,15546,0,0,0,0,0,0,1467805152,62390272,16410320,4020416,115008,1550741168,0,-2,-2,-2,8,-2
8862,6688,15551,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,-2,-2,-2,-2,-2
8859,6688,15548,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,-2,-2,-2,-2,-1
8861,6703,15565,0,0,0,1564360,0,1564360,1467805152,62390272,14769288,1507656,115008,1546587376,0,-2,-2,-2,-2,0
8861,6709,15571,0,0,0,1061808,0,1061808,1467805152,62390272,14769288,2010208,115008,1547089928,0,-2,-2,-2,-2,1
8860,6684,15545,0,0,0,559256,0,559256,1467805152,62390272,14769288,2512760,115008,1547592480,0,-2,-2,-2,-2,2
8862,6672,15534,0,0,0,97584,0,97584,1467805152,62390272,14769288,3015312,115008,1548095032,0,-2,-2,-2,-2,3
8860,6681,15541,0,0,0,224,0,224,1467805152,62390272,14769288,3517864,115008,1548597584,0,-2,-2,-2,-2,4
8863,6685,15548,0,0,0,32,0,32,1467805152,62390272,14769288,4020416,115008,1549100136,0,-2,-2,-2,-2,5
8863,6694,15558,0,0,0,0,0,0,1467805152,62390272,14769288,4522968,115008,1549602688,0,-2,-2,-2,-2,6
8868,6690,15559,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,-1,-1,-1,-1,-1
8862,6690,15553,0,0,0,0,0,0,1467805152,62390272,14769288,4020416,115008,1549100136,0,-1,-1,-1,-1,-1
7174,7280,14454,780312,26619000,680,224,0,27400216,934057824,18350080,9846192,3517864,115008,965886968,0,3,3,5,4,4
